63 283 22 833 232 2 0 6484.49
64 273 22 834 217 1 0 5362.84
65 265 22 838 211 1 0 4929.77
66 292 24 840 233 1 0 5855.23
67 254 30 843 202 2 0 4662.92
68 270 28 845 224 2 0 5585.17
69 269 25 847 214 1 0 5613.48
70 266 29 853 212 2 0 5093.53
71 309 29 856 255 2 0 7917.06
72 347 36 867 271 2 0 8353.13
73 418 38 874 336 3 0 14684.4
74 888 68 895 703 3 0 67699.4
75 1461 76 918 1181 3 0 177119
76 1599 80 943 1303 3 0 218895
77 1631 75 964 1305 2 0 228552
78 1628 68 984 1297 2 0 223569
79 1660 63 999 1353 2 0 238059
80 1686 65 1018 1399 2 0 251232
81 1682 70 1040 1396 2 0 250218
82 1657 67 1054 1354 2 0 239686
83 1666 73 1076 1372 3 0 244539
84 1619 80 1105 1336 3 0 220932
85 1561 72 1121 1296 3 0 210810
86 1511 69 1136 1227 3 0 191804
87 1522 65 1145 1224 2 0 196025
88 1517 71 1167 1228 2 0 194774
89 1513 67 1175 1219 2 0 191931
90 1527 61 1181 1242 2 0 196652
91 1510 68 1189 1236 2 0 193557
92 1535 70 1199 1273 2 0 204068
93 1554 64 1205 1289 2 0 207688
94 1517 71 1219 1233 2 0 193763
95 1520 76 1225 1230 2 0 191878
96 1550 65 1227 1279 2 0 205783
97 1532 68 1233 1249 2 0 198838
98 1532 67 1246 1248 2 0 197448
99 1526 67 1252 1223 2 0 191240
100 1559 63 1260 1305 2 0 211713
101 1527 69 1270 1256 2 0 198934
102 1546 67 1276 1258 2 0 199749
103 1502 65 1281 1212 2 0 187989
104 1494 72 1287 1215 2 0 186775
105 1506 65 1296 1238 2 0 195433
106 1520 69 1308 1239 2 0 194344
107 1524 65 1309 1248 2 0 195614
108 1519 66 1318 1236 2 0 192778
109 1524 71 1321 1235 2 0 192359
110 1509 71 1327 1226 2 0 191169
111 1511 64 1332 1242 2 0 195289
112 1504 72 1336 1232 2 0 192142
113 1505 79 1342 1221 2 0 189548
114 1524 70 1345 1265 2 0 199690
115 1540 67 1348 1279 2 0 202943
116 1537 60 1350 1264 2 0 198894
117 1547 59 1353 1298 2 0 209189
118 1533 67 1356 1261 2 0 200231
119 1505 68 1359 1214 2 0 188819
120 1558 64 1364 1289 2 0 206965
121 1518 65 1366 1249 2 0 196344
122 1532 69 1368 1247 2 0 198519
123 1501 65 1372 1205 2 0 185966
124 1492 69 1374 1202 2 0 184675
125 1518 75 1378 1212 2 0 187636
126 1502 68 1379 1201 2 0 185406
127 1525 59 1381 1244 2 0 196361
128 1498 69 1385 1223 2 0 191160
129 1508 67 1386 1238 2 0 193130
130 1516 65 1387 1245 2 0 195736
131 1514 70 1392 1216 2 0 189666
132 1542 66 1392 1263 2 0 202130
133 1558 66 1395 1277 2 0 205321
134 1552 63 1396 1281 2 0 204501
135 1524 62 1398 1249 2 0 197406
136 1532 54 1399 1271 2 0 202412
137 1506 62 1402 1251 2 0 195508
138 1517 60 1403 1257 2 0 197002
139 1494 74 1404 1208 2 0 184985
140 1515 66 1406 1232 2 0 191577
141 1497 73 1407 1221 2 0 191134
142 1548 64 1409 1271 2 0 203521
143 1545 67 1411 1277 2 0 204257
144 1560 67 1412 1289 2 0 208435
145 1531 67 1413 1262 2 0 200311
146 1550 68 1415 1288 2 0 206890
147 1521 66 1417 1236 2 0 195479
148 1496 63 1421 1215 2 0 187815
149 1504 74 1425 1217 2 0 189712
150 1483 69 1426 1198 2 0 182913
151 1499 60 1428 1223 2 0 189540
152 1517 64 1428 1239 2 0 194510
153 1539 72 1428 1275 2 0 204604
154 1548 74 1431 1296 2 0 208872
155 1523 71 1434 1273 2 0 202997
156 1544 62 1435 1282 2 0 205339
157 1552 63 1436 1281 2 0 206103
158 1549 64 1436 1266 2 0 201776
159 1509 64 1439 1223 2 0 190897
160 1493 65 1440 1224 2 0 189415
161 1508 66 1440 1225 2 0 190671
162 1495 71 1441 1212 2 0 187409
163 1550 67 1442 1294 2 0 207511
