t	N	S	f197536	f197553	f205457	f205440	f197537
4709	1112	78	268	376	164	87	4
4710	1127	84	284	379	169	89	7
4711	1121	77	284	380	170	87	9
4712	1110	88	274	373	166	82	8
4713	1131	90	278	380	166	93	11
4714	1119	79	283	362	163	93	10
4715	1104	89	291	356	148	90	12
4716	1130	85	287	366	161	97	5
4717	1134	89	290	385	163	95	5
4718	1134	83	294	392	162	90	6
4719	1143	84	301	368	182	87	10
4720	1120	85	286	359	169	87	13
4721	1113	87	288	368	166	81	8
4722	1141	87	304	381	160	96	6
4723	1133	88	291	376	168	87	7
4724	1123	84	274	371	164	90	12
4725	1135	86	286	374	164	93	7
4726	1123	84	296	376	160	89	7
4727	1134	90	294	376	162	94	10
4728	1108	89	287	360	158	86	9
4729	1107	84	281	367	161	86	10
4730	1116	86	278	386	169	82	9
4731	1115	91	286	387	165	85	9
4732	1100	85	276	376	167	80	6
4733	1113	79	279	383	158	92	9
4734	1146	88	296	386	175	89	11
4735	1144	89	295	388	175	89	6
4736	1149	87	290	390	181	91	6
4737	1102	78	268	379	169	77	7
4738	1136	82	297	377	168	89	7
4739	1153	84	309	377	169	96	5
4740	1137	94	297	372	169	94	4
4741	1118	90	277	375	166	86	3
4742	1125	84	294	378	174	84	7
4743	1080	100	267	352	146	84	5
4744	1114	87	274	380	164	85	9
4745	1102	80	274	367	159	84	9
4746	1096	85	271	376	158	78	6
4747	1109	86	276	373	163	84	5
4748	1123	89	279	380	167	88	5
4749	1098	84	275	353	163	83	10
4750	1120	86	284	376	169	87	7
4751	1084	87	280	377	144	78	10
4752	1103	98	277	369	157	84	11
4753	1126	94	288	381	167	87	3
4754	1117	83	282	369	168	87	9
4755	1146	76	302	372	174	91	3
4756	1147	80	292	394	180	86	5
4757	1137	89	291	388	177	87	4
4758	1161	90	305	394	168	101	2
4759	1138	83	308	382	154	97	5
4760	1085	84	273	366	148	82	5
4761	1107	87	271	378	157	88	5
4762	1101	83	270	361	166	78	6
4763	1128	84	297	362	169	89	9
4764	1151	84	308	365	176	95	10
4765	1132	92	283	389	158	96	5
4766	1135	89	283	383	173	91	6
4767	1139	80	296	389	163	94	7
4768	1128	87	282	385	159	94	7
4769	1139	91	290	388	163	95	9
4770	1100	92	281	362	151	86	9
4771	1141	97	282	398	170	94	8
4772	1133	92	296	381	172	86	9
4773	1090	92	280	362	155	82	7
4774	1116	89	298	370	162	86	4
4775	1094	83	285	371	153	81	1
4776	1107	91	280	364	159	84	6
4777	1126	90	284	389	165	89	5
4778	1139	87	283	390	163	93	4
4779	1128	84	293	392	157	87	4
4780	1137	91	284	373	165	97	5
4781	1153	78	292	386	179	94	6
4782	1125	86	264	377	181	83	7
4783	1125	89	269	366	179	87	9
4784	1120	86	261	374	169	88	10
4785	1105	91	268	366	168	83	6
4786	1145	83	296	391	166	94	7
4787	1150	88	295	385	163	98	7
4788	1135	83	301	374	166	91	9
4789	1145	94	296	374	169	94	7
4790	1133	85	285	381	171	86	8
4791	1138	88	290	376	178	87	6
4792	1096	91	284	353	153	86	4
4793	1128	85	289	370	171	90	7
4794	1101	91	278	363	164	83	7
4795	1142	84	295	400	172	89	8
4796	1122	97	282	383	160	90	9
4797	1124	87	280	386	164	91	11
4798	1123	93	294	389	161	87	9
4799	1131	91	297	390	172	86	4
4800	1166	87	286	404	195	90	10
4801	1151	89	300	393	169	96	7
4802	1122	89	290	378	156	90	10
4803	1147	87	288	383	176	97	11
4804	1138	93	293	376	174	95	12
4805	1119	101	288	368	165	86	10
4806	1113	93	273	371	160	88	8
4807	1119	91	284	375	157	91	9
4808	1146	84	288	385	167	92	7
4809	1136	80	278	386	176	87	10
4810	1157	79	291	410	167	96	5
4811	1146	86	292	396	169	92	6
4812	1127	91	283	370	157	96	11
4813	1090	81	270	368	149	83	11
4814	1089	81	275	360	152	83	12
4815	1137	82	292	380	169	89	7
4816	1127	89	270	380	176	87	10
4817	1114	81	279	370	169	83	9
4818	1092	90	262	382	162	77	9
4819	1108	85	279	371	153	88	11
4820	1121	84	281	391	151	93	8
4821	1111	87	282	363	150	91	5
4822	1115	89	275	361	151	95	5
4823	1100	86	278	351	157	86	13
4824	1094	86	268	361	165	80	14
4825	1108	85	281	384	153	85	6
4826	1130	89	289	399	154	94	11
4827	1147	85	300	413	160	96	5
4828	1135	82	292	392	167	88	7
4829	1126	89	290	375	162	88	6
4830	1142	81	301	389	155	98	3
4831	1134	84	294	383	153	94	0
4832	1150	84	307	392	161	96	3
4833	1111	89	286	387	154	85	8
4834	1117	88	289	376	155	89	10
4835	1084	89	285	346	143	82	8
4836	1108	91	284	360	154	87	6
4837	1091	80	272	366	146	85	6
4838	1127	81	282	384	172	86	10
4839	1114	89	280	393	156	87	8
4840	1146	82	294	398	178	88	3
4841	1125	87	289	378	145	97	4
4842	1134	99	290	373	174	89	3
4843	1144	86	306	382	171	89	5
4844	1096	96	274	354	163	81	4
4845	1110	90	281	365	156	86	7
4846	1133	90	289	372	166	90	6
4847	1105	84	280	374	146	90	8
4848	1157	81	293	404	168	96	3
4849	1131	97	283	381	156	93	3
4850	1111	88	272	377	165	86	5
4851	1099	92	276	366	162	78	5
4852	1133	80	291	391	158	93	7
4853	1143	84	295	394	165	92	10
4854	1165	78	315	396	175	94	8
4855	1153	83	311	401	160	96	4
4856	1096	89	290	370	153	81	5
4857	1109	91	283	369	165	80	6
4858	1150	89	297	400	172	90	2
4859	1151	83	300	390	167	94	5
4860	1121	85	299	377	166	83	4
4861	1127	79	294	379	169	87	8
4862	1151	83	305	388	169	96	7
4863	1116	93	278	389	168	81	7
4864	1134	94	294	378	174	86	8
4865	1153	88	295	398	185	85	7
4866	1126	87	283	391	161	90	10
4867	1125	87	292	393	152	92	7
4868	1118	80	275	385	163	87	6
4869	1122	81	292	378	158	89	9
4870	1139	79	292	381	184	86	8
4871	1140	82	289	389	179	87	5
4872	1110	87	275	366	178	79	5
4873	1115	77	281	383	158	89	9
4874	1105	85	269	378	155	84	11
4875	1095	89	292	357	152	84	12
4876	1115	86	287	360	164	86	9
4877	1133	87	287	385	161	92	4
4878	1108	85	277	393	159	85	5
4879	1142	80	290	389	180	87	5
4880	1126	85	274	378	176	88	3
4881	1074	86	266	345	161	73	4
4882	1078	83	255	363	157	79	10
4883	1116	82	287	374	159	85	9
4884	1112	87	285	377	158	84	6
4885	1112	87	281	383	162	84	7
4886	1126	78	297	377	161	91	6
4887	1111	78	269	373	164	85	8
4888	1150	82	293	386	178	93	8
4889	1119	82	291	373	164	86	1
4890	1109	80	286	383	153	84	6
4891	1116	85	286	364	168	83	5
4892	1111	83	284	364	152	93	7
4893	1123	87	284	379	161	91	7
4894	1127	82	284	384	147	98	9
4895	1143	84	291	396	161	96	8
4896	1134	84	301	391	153	92	7
4897	1142	78	295	395	165	88	7
4898	1110	81	291	381	158	85	8
4899	1128	90	285	375	168	88	8
4900	1141	82	287	383	167	97	7
4901	1168	71	298	396	181	97	6
4902	1150	83	289	400	172	93	8
4903	1144	89	287	381	177	88	7
4904	1131	92	290	380	179	84	8
4905	1122	97	276	373	173	81	6
4906	1125	90	276	365	165	90	3
4907	1140	87	291	374	164	93	8
4908	1124	85	290	368	164	91	7
4909	1147	79	314	400	159	90	6
4910	1136	93	289	385	164	93	7
4911	1158	82	311	393	175	95	8
4912	1126	81	288	377	175	84	15
4913	1129	86	298	389	170	84	8
4914	1129	86	289	380	170	85	13
4915	1138	83	288	366	177	87	6
4916	1141	97	288	365	174	92	8
4917	1124	90	288	364	171	86	4
4918	1107	88	277	355	155	87	6
4919	1127	88	287	368	157	94	6
4920	1106	94	269	362	156	90	5
4921	1124	82	284	367	160	91	7
4922	1120	81	281	380	162	87	6
4923	1132	80	301	384	177	83	5
4924	1144	83	295	387	177	89	4
4925	1167	82	299	398	172	100	3
4926	1136	96	294	382	163	93	4
4927	1127	93	296	375	166	87	6
4928	1118	99	290	355	164	89	6
4929	1087	95	282	358	145	82	4
4930	1142	86	305	376	164	92	5
4931	1111	90	300	363	154	86	5
4932	1140	93	308	382	172	90	6
4933	1143	89	314	381	170	91	13
4934	1137	84	292	393	160	93	5
4935	1132	79	283	388	163	92	5
4936	1101	79	266	379	154	85	8
4937	1134	88	295	376	164	88	7
4938	1128	85	282	381	172	87	8
4939	1116	83	273	368	170	88	6
4940	1146	85	288	397	175	91	3
4941	1136	86	289	384	167	89	5
4942	1145	88	290	393	175	93	10
4943	1152	84	298	392	180	92	10
4944	1160	80	305	403	174	96	5
4945	1141	81	284	397	169	90	9
4946	1148	76	286	391	166	98	6
4947	1099	90	271	359	155	85	3
4948	1128	95	271	379	177	85	6
4949	1116	93	260	375	175	86	5
4950	1129	82	278	385	171	88	6
4951	1140	77	298	389	168	92	8
4952	1147	81	295	397	176	88	11
4953	1120	82	300	377	161	86	5
4954	1112	86	290	375	160	84	10
4955	1100	85	286	369	153	83	6
4956	1096	83	271	363	167	80	6
4957	1137	83	284	374	172	92	3
4958	1129	86	287	383	165	88	8
4959	1112	92	278	369	160	86	9
4960	1159	85	314	390	169	100	7
4961	1121	84	293	389	157	89	9
4962	1134	88	290	398	167	90	5
4963	1129	88	293	395	158	93	13
4964	1095	91	273	375	152	82	7
4965	1088	98	287	343	148	85	13
4966	1083	97	283	353	147	78	10
4967	1121	87	288	375	175	81	4
4968	1116	87	289	367	172	81	10
4969	1110	91	292	359	161	81	12
4970	1107	77	288	367	156	82	6
4971	1134	75	298	384	167	87	2
4972	1100	85	282	357	157	82	7
4973	1100	80	276	374	147	90	8
4974	1109	82	291	375	155	84	6
4975	1128	87	292	371	175	86	6
4976	1145	92	275	394	175	90	7
4977	1112	93	268	380	165	82	5
4978	1099	90	265	373	162	82	8
4979	1141	86	298	387	169	93	10
4980	1137	81	297	390	166	94	8
4981	1131	93	294	397	165	87	9
4982	1154	85	294	391	169	100	8
4983	1137	87	293	394	164	92	6
4984	1125	89	285	378	173	82	5
4985	1142	78	302	379	175	90	9
4986	1141	85	294	389	159	94	12
4987	1132	89	282	393	159	94	11
4988	1120	88	292	375	158	90	10
4989	1117	82	303	376	150	91	7
4990	1109	79	290	376	153	87	10
4991	1124	90	294	365	155	93	7
4992	1110	85	281	375	159	84	5
4993	1113	95	282	376	154	88	7
4994	1107	89	290	355	159	85	7
4995	1135	86	288	368	171	89	6
4996	1105	86	291	366	156	84	9
4997	1120	85	290	372	164	87	5
4998	1137	83	297	387	158	91	4
4999	1140	85	304	380	160	91	7
5000	1140	86	299	386	167	91	8
5001	1142	82	282	392	171	97	10
5002	1135	83	300	386	164	93	6
5003	1096	88	279	347	162	84	6
5004	1087	90	278	367	158	78	3
5005	1124	81	279	383	168	85	9
5006	1154	86	297	387	184	90	7
5007	1122	83	287	386	164	84	9
5008	1120	87	281	388	169	83	10
5009	1095	87	268	370	158	82	13
5010	1119	78	288	371	161	88	7
5011	1101	92	282	371	156	84	9
5012	1122	93	278	381	166	89	7
5013	1082	88	266	356	157	80	6
5014	1113	96	282	373	158	90	8
5015	1123	92	275	385	160	91	4
5016	1116	78	278	394	157	89	12
5017	1140	92	285	377	169	95	7
5018	1130	98	285	369	164	92	11
5019	1149	103	295	374	177	94	7
5020	1132	88	295	375	164	91	10
5021	1113	94	281	366	166	82	6
5022	1144	86	296	394	172	88	7
5023	1090	95	276	368	156	79	9
5024	1115	87	291	364	158	86	4
5025	1131	84	293	386	160	93	1
5026	1143	90	302	389	170	90	4
5027	1129	86	280	390	176	85	6
5028	1129	89	293	394	168	88	10
5029	1128	92	289	369	174	86	14
5030	1111	93	287	367	158	86	9
5031	1139	85	299	377	166	93	8
5032	1115	79	288	371	155	89	10
5033	1099	80	277	365	162	81	9
5034	1124	92	282	380	167	87	6
5035	1114	81	284	376	164	83	7
5036	1141	86	290	391	172	88	6
5037	1132	88	289	381	172	88	10
5038	1153	87	302	370	180	90	6
5039	1138	91	285	374	178	87	9
5040	1078	83	267	367	149	76	9
5041	1098	83	277	370	157	82	13
5042	1118	88	301	362	154	86	7
5043	1116	84	300	372	156	84	9
5044	1098	88	283	358	165	80	8
5045	1119	85	289	373	158	89	7
5046	1087	90	268	362	159	79	9
5047	1123	91	278	377	174	86	6
5048	1101	89	259	384	160	82	7
5049	1124	89	280	388	163	90	6
5050	1154	85	296	397	174	94	7
5051	1162	72	306	404	185	90	6
5052	1151	77	292	401	190	83	5
5053	1153	73	299	395	188	82	8
5054	1126	84	276	380	177	84	6
5055	1129	82	280	391	170	85	2
5056	1128	92	287	372	168	89	4
5057	1143	89	296	387	169	93	7
5058	1158	85	305	384	179	94	8
5059	1135	85	300	369	165	85	6
5060	1120	90	287	377	172	82	9
5061	1134	88	289	380	172	90	7
5062	1139	90	298	379	161	96	6
5063	1147	78	297	391	171	95	3
5064	1136	80	293	391	164	91	4
5065	1108	82	281	384	152	87	2
5066	1115	90	273	376	163	86	8
5067	1167	86	302	401	179	98	9
5068	1151	85	286	388	178	95	7
5069	1143	77	288	402	179	87	5
5070	1132	90	274	394	180	86	2
5071	1142	80	291	393	169	93	5
5072	1124	90	282	382	166	85	2
5073	1132	84	280	376	173	86	7
5074	1121	82	286	384	171	82	5
5075	1109	84	273	385	161	83	5
5076	1101	81	278	389	158	80	3
5077	1133	74	294	391	170	85	2
5078	1140	84	302	387	166	87	4
5079	1095	79	277	372	162	75	5
5080	1115	92	292	359	156	87	5
5081	1123	87	291	372	170	87	7
5082	1093	78	278	367	165	76	9
5083	1131	76	274	372	183	84	8
5084	1119	88	279	365	165	89	7
5085	1129	93	284	377	166	88	8
5086	1115	93	277	370	171	80	2
5087	1106	91	277	364	164	82	4
5088	1130	78	282	396	165	86	6
5089	1114	82	275	399	157	84	4
5090	1096	97	277	362	155	82	11
5091	1103	94	267	366	168	81	9
5092	1135	85	288	365	174	88	8
5093	1122	88	304	358	155	91	10
5094	1139	87	301	366	168	91	9
5095	1135	82	297	374	172	88	5
5096	1151	83	303	386	174	93	5
5097	1129	83	291	383	166	91	7
5098	1121	86	293	365	165	90	6
5099	1119	82	282	365	166	86	7
5100	1103	92	276	360	159	86	3
5101	1110	84	282	366	159	84	4
5102	1166	84	300	410	168	100	3
5103	1142	79	296	399	165	92	9
5104	1126	87	288	377	162	90	7
5105	1139	81	292	381	169	91	5
5106	1149	89	304	378	170	94	5
5107	1116	89	286	360	158	91	7
5108	1130	89	304	374	163	93	7
5109	1100	95	272	356	159	82	7
5110	1130	91	285	385	173	84	5
5111	1127	87	300	375	164	88	4
5112	1151	88	299	401	178	89	5
5113	1157	89	297	399	177	93	7
5114	1113	84	276	384	165	83	5
5115	1108	81	287	375	159	86	6
5116	1138	80	305	403	152	97	5
5117	1136	83	296	388	153	96	8
5118	1137	86	303	370	166	95	10
5119	1121	86	293	373	163	88	9
5120	1116	90	284	367	157	92	8
5121	1086	81	274	362	151	83	6
5122	1114	80	281	381	156	87	7
5123	1120	83	283	386	154	90	7
5124	1122	95	285	380	158	89	8
5125	1098	90	273	364	162	82	6
5126	1149	80	291	380	182	89	7
5127	1127	77	292	384	168	85	6
5128	1163	81	307	398	173	96	9
5129	1127	86	293	372	164	90	8
5130	1140	88	296	372	170	93	7
5131	1097	94	274	365	157	79	12
5132	1097	87	265	378	160	79	13
5133	1160	82	296	398	183	93	11
5134	1138	89	294	376	172	88	2
5135	1106	87	267	369	162	86	6
5136	1108	86	275	373	160	84	6
5137	1133	85	281	395	165	92	8
5138	1119	89	292	384	159	91	5
5139	1156	88	299	393	179	95	8
5140	1148	87	291	401	172	93	13
5141	1137	87	295	381	168	88	6
5142	1141	81	296	371	184	88	7
5143	1162	76	287	392	193	93	6
5144	1131	83	289	375	178	84	10
5145	1138	84	292	375	168	91	7
5146	1112	83	285	372	168	79	5
5147	1104	88	282	367	164	81	4
5148	1137	86	305	370	156	95	4
5149	1104	92	290	361	163	78	3
5150	1121	88	293	372	165	84	4
5151	1149	86	322	371	167	93	3
5152	1140	81	311	378	165	93	9
5153	1124	85	293	367	169	85	7
5154	1107	82	284	373	153	87	9
5155	1120	88	284	388	168	85	8
5156	1124	79	288	384	174	84	8
5157	1125	80	287	388	169	86	6
5158	1128	88	289	372	177	86	7
5159	1148	82	296	396	171	93	7
5160	1153	84	291	401	171	94	4
5161	1181	82	302	416	177	102	2
5162	1171	89	308	399	180	97	4
5163	1143	91	300	390	166	94	5
5164	1145	83	299	382	165	97	10
5165	1144	78	291	388	172	95	9
5166	1130	88	280	380	167	89	8
5167	1179	85	310	403	175	101	7
5168	1108	81	290	384	160	78	8
5169	1119	85	294	370	160	87	4
5170	1129	88	283	367	175	87	7
5171	1137	85	302	360	169	90	6
5172	1123	84	300	364	169	84	8
5173	1149	85	306	391	171	93	7
5174	1145	84	308	390	159	98	4
5175	1140	84	308	370	165	92	7
5176	1109	76	299	376	157	88	8
5177	1130	81	300	384	160	93	3
5178	1128	85	295	382	165	90	5
5179	1110	80	274	370	173	82	4
5180	1133	84	292	379	175	88	6
5181	1107	87	282	379	160	85	5
5182	1091	90	279	355	149	83	9
5183	1115	81	298	378	163	86	8
5184	1143	80	298	376	177	88	9
5185	1132	79	282	377	181	85	7
5186	1128	81	281	392	166	87	14
5187	1087	86	273	359	163	76	13
5188	1133	81	297	370	174	86	7
5189	1149	89	302	377	170	97	4
5190	1119	84	286	370	156	92	6
5191	1106	90	279	349	159	87	6
5192	1112	89	277	379	165	87	4
5193	1153	91	292	383	181	95	9
5194	1108	89	279	361	172	79	15
5195	1128	84	303	376	163	88	10
5196	1161	81	307	407	172	93	5
5197	1136	78	291	389	166	91	11
5198	1141	88	296	381	161	95	5
5199	1128	82	302	372	165	89	3
5200	1120	92	293	371	157	91	3
5201	1118	85	294	376	153	91	6
5202	1132	81	303	371	164	92	9
5203	1153	84	305	385	172	95	7
5204	1133	87	285	371	174	89	8
5205	1111	81	276	384	165	84	11
5206	1104	89	279	374	153	83	6
5207	1150	84	288	402	170	93	1
5208	1126	83	285	378	176	82	4
5209	1109	85	277	362	164	84	6
5210	1133	89	286	373	166	92	8
5211	1124	92	281	378	162	90	9
5212	1107	80	270	369	160	85	16
5213	1125	75	299	381	152	91	7
5214	1148	84	304	386	172	92	4
5215	1123	84	290	369	159	91	6
5216	1129	85	289	368	167	94	8
5217	1136	89	298	377	168	89	6
5218	1131	87	295	379	160	91	8
5219	1097	85	292	373	149	83	6
5220	1116	85	278	372	165	87	4
5221	1114	83	273	387	168	80	7
5222	1153	90	295	392	177	94	4
5223	1124	89	295	377	161	89	8
5224	1129	81	292	392	168	87	5
5225	1153	86	300	396	173	90	5
5226	1155	84	297	405	176	91	6
5227	1154	83	297	410	173	93	6
5228	1133	87	286	384	166	91	7
5229	1134	93	273	384	168	96	8
5230	1125	85	273	375	165	92	10
5231	1129	82	285	375	165	90	5
5232	1127	85	280	381	161	93	4
5233	1141	84	292	385	167	92	7
5234	1154	84	301	375	183	92	9
5235	1160	85	302	393	175	97	8
5236	1135	93	299	358	170	95	6
5237	1122	96	283	374	166	91	8
5238	1133	82	287	389	165	94	7
5239	1109	79	279	383	163	84	6
5240	1122	85	290	374	159	90	4
5241	1148	83	295	388	183	88	3
5242	1115	90	280	368	168	84	5
5243	1118	84	277	382	174	82	6
5244	1134	93	289	376	181	84	6
5245	1136	84	296	369	184	87	6
5246	1125	90	286	374	171	89	4
5247	1122	94	283	363	165	91	2
5248	1135	88	294	366	173	89	5
5249	1138	85	290	383	173	87	3
5250	1096	85	270	365	154	82	4
5251	1104	90	271	367	172	78	6
5252	1090	93	260	355	170	76	10
5253	1102	86	274	375	168	78	9
5254	1126	88	285	379	170	85	7
5255	1132	90	288	375	174	89	8
5256	1115	88	282	368	167	85	9
5257	1105	82	275	361	162	85	8
5258	1107	91	274	361	155	92	4
5259	1087	79	275	368	155	78	2
5260	1132	85	288	389	164	92	6
5261	1136	79	297	379	169	91	5
5262	1125	84	295	382	168	85	7
5263	1118	86	294	357	153	91	9
5264	1107	94	291	354	162	84	9
5265	1132	87	300	368	173	88	8
5266	1130	84	299	381	166	86	9
5267	1151	79	306	387	176	91	10
5268	1149	79	298	390	173	92	9
5269	1138	89	290	377	162	94	6
5270	1114	90	284	368	158	90	8
5271	1151	93	293	369	171	96	8
5272	1139	92	278	377	169	95	11
5273	1143	95	278	383	173	94	7
5274	1133	95	285	380	172	86	7
5275	1156	86	296	390	183	92	8
5276	1148	82	302	377	179	90	3
5277	1165	79	305	390	166	104	10
5278	1130	88	299	383	156	92	13
5279	1150	86	289	400	161	96	10
5280	1153	79	292	402	170	95	9
5281	1120	88	289	377	174	80	7
5282	1102	86	269	369	167	80	10
5283	1116	76	280	372	157	90	10
5284	1134	85	292	369	183	85	5
5285	1136	79	299	374	181	83	8
5286	1140	92	297	368	181	90	8
5287	1127	88	285	382	166	88	6
5288	1095	84	267	372	153	83	8
5289	1135	92	287	388	171	87	5
5290	1096	94	284	361	150	85	10
5291	1127	92	299	360	169	90	7
5292	1113	86	295	362	162	84	11
5293	1137	89	306	363	169	91	5
5294	1128	82	298	379	169	85	4
5295	1100	83	285	371	148	84	2
5296	1113	87	280	376	161	84	6
5297	1134	88	280	390	167	90	10
5298	1104	95	276	359	149	93	6
5299	1109	85	276	385	162	86	6
5300	1084	82	272	352	160	78	5
5301	1154	84	301	384	182	89	7
5302	1145	75	294	396	176	89	4
5303	1163	84	304	405	176	95	0
5304	1160	91	310	390	184	90	4
5305	1148	91	304	387	173	91	8
5306	1159	80	303	409	175	92	7
5307	1130	85	292	392	172	84	4
5308	1139	84	281	393	180	89	4
5309	1134	89	279	392	163	91	5
5310	1110	86	273	387	164	83	14
5311	1112	96	285	358	159	89	13
5312	1111	90	274	377	170	80	7
5313	1132	86	284	394	163	89	6
5314	1139	84	289	405	163	94	8
5315	1130	82	282	397	170	89	4
5316	1090	88	271	365	155	83	7
5317	1133	88	282	392	168	91	11
5318	1139	85	284	385	176	88	8
5319	1160	89	307	381	172	99	7
5320	1108	83	282	363	149	91	11
5321	1100	86	281	361	161	82	4
5322	1115	84	283	368	164	87	9
5323	1114	88	281	379	166	84	9
5324	1081	83	272	360	150	80	7
5325	1119	77	288	371	150	96	6
5326	1140	88	286	385	161	96	12
5327	1097	86	281	365	140	89	10
5328	1136	92	302	383	150	97	7
5329	1138	83	288	398	160	95	4
5330	1100	82	282	373	163	78	6
5331	1109	98	282	358	163	85	5
5332	1142	93	298	367	166	97	5
5333	1150	83	299	382	163	95	6
5334	1137	87	288	366	163	97	3
5335	1128	84	285	374	162	94	6
5336	1160	86	302	374	176	98	7
5337	1100	83	276	364	160	82	10
5338	1099	84	264	364	163	82	6
5339	1100	87	272	364	156	86	5
5340	1122	88	293	374	162	91	10
5341	1117	84	298	358	160	90	8
5342	1128	85	300	370	162	90	7
5343	1124	83	284	371	176	84	4
5344	1129	85	272	384	179	84	7
5345	1148	87	293	382	191	84	7
5346	1127	85	284	373	169	90	6
5347	1114	84	288	366	162	85	7
5348	1111	82	299	351	159	86	3
5349	1133	85	289	379	162	93	6
5350	1093	86	271	364	150	83	6
5351	1115	83	282	381	153	89	13
5352	1110	83	286	386	158	82	8
5353	1117	91	284	373	156	87	5
5354	1134	92	284	382	165	95	4
5355	1128	83	280	389	162	93	5
5356	1146	81	286	399	166	93	9
5357	1121	79	286	387	160	90	5
5358	1098	94	272	368	159	83	5
5359	1086	91	270	344	160	82	10
5360	1102	89	272	368	169	80	9
5361	1128	84	289	386	161	89	6
5362	1111	85	289	370	167	79	5
5363	1119	83	275	377	179	82	4
5364	1149	78	287	408	171	94	4
5365	1115	88	289	382	155	88	6
5366	1098	89	271	368	157	86	6
5367	1113	90	288	362	165	84	9
5368	1109	92	273	361	164	88	8
5369	1121	88	282	368	165	85	8
5370	1125	83	283	371	175	83	7
5371	1110	83	285	365	171	80	9
5372	1122	86	293	383	169	84	8
5373	1157	83	316	380	180	91	6
5374	1138	93	298	364	174	90	5
5375	1133	87	296	377	165	90	6
5376	1135	91	291	376	178	86	6
5377	1117	83	282	371	170	81	6
5378	1120	87	299	375	168	86	5
5379	1134	80	303	378	161	93	8
5380	1162	76	320	384	175	94	5
5381	1128	82	288	379	174	83	3
5382	1126	83	304	362	161	93	10
5383	1134	88	296	375	168	92	13
5384	1113	88	283	369	160	88	13
5385	1087	83	278	356	144	86	9
5386	1129	85	289	381	167	91	6
5387	1149	84	299	386	172	94	6
5388	1157	92	300	378	177	95	8
5389	1146	90	316	370	167	93	14
5390	1115	82	297	364	164	83	10
5391	1119	81	301	371	163	86	12
5392	1147	89	305	379	167	93	10
5393	1118	91	282	378	153	90	9
5394	1100	87	283	382	145	86	7
5395	1080	92	268	351	144	87	10
5396	1124	79	284	374	167	88	7
5397	1104	88	276	378	151	87	8
5398	1091	95	260	373	147	82	6
5399	1101	85	283	362	148	84	8
5400	1114	90	287	361	158	84	9
5401	1070	94	261	349	154	76	9
5402	1096	85	271	349	168	79	8
5403	1132	90	298	380	154	94	8
5404	1107	79	277	371	159	84	8
5405	1132	87	302	378	172	87	9
5406	1154	85	302	385	171	98	5
5407	1131	99	302	366	166	92	7
5408	1110	90	292	366	155	89	6
5409	1108	88	284	365	161	85	6
5410	1113	89	277	368	163	87	3
5411	1129	83	289	384	155	94	5
5412	1126	81	289	378	154	94	8
5413	1120	76	278	379	164	89	7
5414	1121	78	285	374	163	90	7
5415	1103	84	283	354	156	87	10
5416	1100	85	287	368	150	84	5
5417	1106	83	287	379	157	85	5
5418	1112	100	291	357	164	87	6
5419	1128	86	285	396	166	86	6
5420	1136	82	299	393	179	85	3
5421	1126	83	293	365	168	87	9
5422	1138	96	299	372	164	93	5
5423	1154	93	309	373	178	91	8
5424	1103	89	281	371	164	78	10
5425	1126	87	292	375	158	95	11
5426	1144	88	307	385	157	99	4
5427	1114	89	276	363	153	91	3
5428	1116	81	284	376	155	90	4
5429	1133	87	278	383	161	95	5
5430	1120	89	278	379	164	86	6
5431	1107	89	281	371	155	86	6
5432	1119	93	270	374	165	89	4
5433	1152	94	287	395	159	102	8
5434	1160	89	306	391	174	98	7
5435	1114	86	285	373	167	83	12
5436	1095	81	278	371	162	80	15
5437	1102	83	273	374	150	88	6
5438	1118	80	291	383	155	88	8
5439	1102	85	287	367	148	89	8
5440	1121	86	288	378	156	90	7
5441	1115	78	277	383	164	86	8
5442	1137	82	291	379	175	89	7
5443	1141	87	295	382	171	91	5
5444	1105	85	285	365	160	85	9
5445	1160	91	300	408	153	104	4
5446	1182	82	310	408	183	100	5
5447	1116	84	280	394	159	85	8
5448	1117	88	294	371	162	89	8
5449	1108	91	285	367	159	86	9
5450	1132	85	291	378	175	87	8
5451	1136	88	287	383	185	87	3
5452	1134	94	281	382	174	91	4
5453	1086	96	270	366	162	73	8
5454	1127	80	287	384	173	83	6
5455	1111	84	284	363	162	86	7
5456	1141	81	297	368	165	94	8
5457	1122	76	271	385	176	81	7
5458	1155	77	293	384	183	93	3
5459	1131	86	280	385	176	85	4
5460	1155	83	299	387	182	91	4
5461	1159	87	308	387	164	102	10
5462	1158	90	314	365	167	103	6
5463	1134	95	291	365	170	91	2
5464	1139	82	306	374	164	92	4
5465	1117	92	293	371	163	83	12
5466	1105	87	284	369	161	83	8
5467	1081	90	269	356	152	79	13
5468	1123	84	300	372	165	87	10
5469	1133	85	303	375	174	86	9
5470	1155	91	315	386	181	91	4
5471	1128	93	298	362	169	87	6
5472	1153	80	309	387	168	97	9
5473	1118	86	296	367	164	87	11
5474	1092	84	282	353	151	82	8
5475	1156	74	309	392	169	95	13
5476	1135	86	295	388	162	90	7
5477	1141	86	292	372	177	89	7
5478	1115	92	276	376	164	87	6
5479	1130	83	296	389	167	85	8
5480	1154	85	300	388	172	95	4
5481	1155	88	315	385	166	98	3
5482	1156	97	285	404	182	91	4
5483	1155	96	298	385	187	91	1
5484	1168	85	292	387	188	95	2
